No,Content,Title,Price,Picture
355915284524115_2502660563182899,現時時八達通、信用卡、新一代智能身份證等，都採用了 RFID （Radio Frequency Identification 無線射頻辨識）技術，可在無接觸的情況下讀取資料。有人會擔心私隱或資料被盜用問題，所以會加上可隔絕 RFID 的卡套，藉此減少風險。-防RFID卡套-$65元20個買更多有折-Whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,防RFID卡套-,65,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/71249197_2502660569849565_2593103182318010368_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=9267fe&_nc_ohc=9Za7c5R1dd4AX_pdEqj&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCGZskq8CqV035GQUq32y7Z3Mkrrd0AdP63h58sVyiKRA&oe=64CC7C88
355915284524115_3251246574990957,"日本可愛卡通動物柔軟吸水毛巾全部都十分可愛到底選哪一款好？！-動物柔軟吸水毛巾A-V款尺寸：擦手巾 30*30cm, 全長約43cm絨毛質地，不甩色甩毛-$65 一件，$180三件-*部份款式只有少量訂貨，售完不補貨-Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #s2s毛巾","動物柔軟吸水毛巾A-V款尺寸：擦手巾 30*30cm, 全長約43cm絨毛質地，不甩色甩毛-",65,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/117445425_3251246404990974_4446113004752852051_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=o2bnWhWdmJYAX9_BdgR&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAWRCPzMNZptAeZC-f6v7OiiN5G_8piyoCP0wXRwvnOsQ&oe=64CC87E5
355915284524115_3710804169035193,「GODZILLA」日文是「ゴジラ」是由大猩猩「ゴリラ」和鯨魚「クジラ」結合而成因為當時命名的人認為哥斯拉應該有大猩猩的力量鯨魚的巨大因此才將這兩種動物的名字結合而成哥斯拉-哥斯拉襟章尺寸：4.47×4.5cm一個襟章連底卡適用扣於布料上$65Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #創新 #有趣 #生日禮物 #生日 #禮物 #birthday #gift #拍拖 #情侶 #週年 #月亮燈 #驚喜 #diy #手工 #handmade #手作 #食人花 #s2s手機殼 #s2s襟章,哥斯拉襟章尺寸：4.47×4.5cm一個襟章連底卡適用扣於布料上,65,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/140931039_3710804139035196_7550677015604443070_n.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=a26aad&_nc_ohc=CFovhe3Ye5YAX9nojMO&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfD5Fk8wKwoIasXbigBM5ETOkEuRv9Mo1jTmdyOA_zkjEw&oe=64CC8F7F
355915284524115_3763588407090102,‼️限量現貨‼️「GODZILLA」日文是「ゴジラ」是由大猩猩「ゴリラ」和鯨魚「クジラ」結合而成因為當時命名的人認為哥斯拉應該有大猩猩的力量鯨魚的巨大因此才將這兩種動物的名字結合而成哥斯拉-哥斯拉襟章尺寸：4.47×4.5cm一個襟章連底卡適用扣於布料上$65Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #創新 #有趣 #生日禮物 #生日 #禮物 #birthday #gift #拍拖 #情侶 #週年 #月亮燈 #驚喜 #diy #手工 #handmade #手作 #食人花 #s2s手機殼 #s2s襟章,哥斯拉襟章尺寸：4.47×4.5cm一個襟章連底卡適用扣於布料上,65,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/148557962_3763588373756772_1557602906905727774_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=a26aad&_nc_ohc=guGvL_aqUI0AX-2I96u&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCxqFE3YOk_eLT9PfSr30ytKrhQmQSGxYntpSYPg5oy-Q&oe=64CCB2DD
355915284524115_4609830595799208,超可愛小鴨款吸水毛巾真的不捨得把它弄髒❤️❤️🕊-可愛小鴨吸水毛巾$65／條$110／兩條-Whatsapp: 55109214-注意：第一次清洗用清水即可；水温不宜過高，温水或冷水即可能 - #hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s毛巾,可愛小鴨吸水毛巾,65,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/259698817_4609830522465882_3842363693667576131_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=a26aad&_nc_ohc=YUPqJzfcv90AX9mULHF&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAS2CeRjrrEixjrSawhtXusI3cDeJcMjvusAnRx1tLt5A&oe=64AA91ED
355915284524115_4801539186628347,本地電影熱愛狂迷最近設計左港產賀歲片利是封／揮春兩用唔怕浪費仲好有意頭－港產賀歲片利是封／揮春兩用款式：去去爛牌走｜行運變超人詳情：盪金印刷｜88 x 172mm｜120g星紙$68｜一套兩款共10個$88｜一套兩款共20個－Whatsapp 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s新年 #s2s利是封,本地電影熱愛狂迷最近設計左港產賀歲片利是封／揮春兩用唔怕浪費仲好有意頭－港產賀歲片利是封／揮春兩用款式：去去爛牌走｜行運變超人詳情：盪金印刷｜88 x 172mm｜120g星紙$68｜一套兩款共10個$,68,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/271953420_4801539123295020_5810443749824013828_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=5GITEf6PlvsAX8tfj7Y&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCuBIYXzHrbUNmY8YuOHAlCXssZC8evK6BWZjlqTfLACg&oe=64AA7877
355915284524115_613002314167663,本地電影熱愛狂迷最近設計左港產賀歲片利是封／揮春兩用唔怕浪費仲好有意頭－港產賀歲片利是封／揮春兩用款式：去去爛牌走｜行運變超人詳情：盪金印刷｜88 x 172mm｜120g星紙$68｜一套兩款共10個$98｜一套兩款共20個－Whatsapp 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s新年 #s2s利是封,本地電影熱愛狂迷最近設計左港產賀歲片利是封／揮春兩用唔怕浪費仲好有意頭－港產賀歲片利是封／揮春兩用款式：去去爛牌走｜行運變超人詳情：盪金印刷｜88 x 172mm｜120g星紙$68｜一套兩款共10個$,68,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/324014767_1035824247360676_6575053820844456345_n.jpg?stp=dst-jpg_p720x720&_nc_cat=105&ccb=1-7&_nc_sid=730e14&_nc_ohc=CZMLDAxQzYQAX90LocG&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCHPblKCRFJNtwMYyavax4OYz7fcn9EgT1-Vi50U44SRg&oe=64AA2D56
355915284524115_2674603369321950,可愛日式手工柴犬頭帶質料超常好輕鬆搭配日常服飾！-日式柴犬頭帶紅/藍$70Whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #S2S柴犬,日式柴犬頭帶紅/藍,70,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/78734936_2674603375988616_4500520741409652736_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_ohc=NZD2yD-HWwcAX-GeGuX&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAtQL95Qq9GoR3U6M20tmcftWrn4UaDwn7uxPCEL9624A&oe=64CC80FE
355915284524115_2860215110760774,愛敬和三養將各自旗下的2080牙膏與辣火雞IP相結合，推出聯名款「2080 Hochi牙膏」。 Hochi有「皓齒」的意思，同時也指的是三養火雞系列的角色Hochi。-這款火雞牙膏的膏體是和火雞系列的醬一樣的紅色，但實際並沒有含有辣味的成分，為了強調辣味的形象，強化了清爽口感。-韓國火雞辣泡麵牙膏牙膏連牙刷套裝（右圖）$70/ 1 set$180 / 3 sets -whatsapp:55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #S2S牙膏 #s2s代購,這款火雞牙膏的膏體是和火雞系列的醬一樣的紅色，但實際並沒有含有辣味的成分，為了強調辣味的形象，強化了清爽口感。-韓國火雞辣泡麵牙膏牙膏連牙刷套裝（右圖）,70,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/89656360_2860215114094107_7942995887385477120_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=9267fe&_nc_ohc=Z2T-tTns_bYAX9du4Yn&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfDR7dhGUwjvmog8ZlYrzwR3zD3wde4ZvL6qLu4jqsW6bQ&oe=64CCA660
355915284524115_3142687689180180,Come Come Come 全新9款Airpods現貨特價出售-韓國多士Airpods 1/2代粉紅POCKY    1/2代紅百力滋   1/2代粉紅POCKY   1/2代綠POCKY   1/2代炸蝦Airpod套   1/2代歌基Airpods pro歌基Airpods   1/2代天線得得Airpods 綠pro鯛魚燒Airpod套 貓pro鯛魚燒Airpod套 柴犬pro-$70 / 1$120 / 2(其他型號及款式正價 $95)Whatsapp 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2sairpods,韓國多士Airpods 1/2代粉紅POCKY    1/2代紅百力滋   1/2代粉紅POCKY   1/2代綠POCKY   1/2代炸蝦Airpod套   1/2代歌基Airpods pro歌基Airpods   1/2代天線得得Airpods 綠pro鯛魚燒Airpod套 貓pro鯛魚燒Airpod套 柴犬pro-,70,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/105551740_3142687692513513_326460500429973798_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=9267fe&_nc_ohc=AHrXZ_AvTdAAX_Ox1oQ&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCRYvEmUmSliUqtBODOGHHn3J7ObnE_ylCbX-mN-ZyruA&oe=64CC8348
355915284524115_3147654795350136,🌟現貨大特賣🌟以下貨品極少量現貨特價出售-拉麵毛巾   $70紅白藍macbook （藍色13寸）$160毛毛枕套   $75Joker Tee（L碼）$125星空星球燈（藍）$150三眼仔頭巾   $100多啦A夢夏天睡衣（XL碼）$100趴趴毛絨公仔（跳跳虎）$80動物保溫杯（象）$150Pornhub Tee（XXL白）$100三眼仔化妝袋   $35多士電腦包 (11寸) 啡   $140元素扭計骰   $85魔杖眼影刷   $90魔杖眼影刷筒   $100即食麵杯 (小) 藍   $110貓咪抱枕 （花貓50cm）$170貓咪抱枕 （橙貓50cm）$160日本小樹懶 (小，開眼款) $150日本小樹懶 (大)   $280水獺化妝袋   $240Sad Frog Nike Tee （XL白）$100樹懶筆袋   $120刺蝟筆袋   $120辣火雞牙膏   $40／1迪士尼休閒鞋（36號LOSO）$520迪士尼老爹鞋（38號三眼仔）$600-Whatsapp 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #創新 #有趣 #生日禮物 #生日 #禮物 #birthday #gift #拍拖 #情侶 #週年 #月亮燈 #驚喜 #diy #手工 #handmad #手作 #食人花 #訂造 #手機殼 #iphonecase,拉麵毛巾,70,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/105899085_3147654678683481_2569250385734544133_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=a26aad&_nc_ohc=N4SR3ePq2KoAX9wDicK&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfC5AGJlDI3wtYz2U03az44yE5BQo4HG3HmTHX5-WUmQWw&oe=64CCACB7
355915284524115_4810434152405517,正所謂「越爛既牌就越要俾心機打」隨時多粒飯又可以變做四筒牌品好，人品自然好一於送你麻將腳一人一對好運麻將小襪全部「麻將大俠」贏到唔洗借錢小巴過海啦🤡.好運麻將小襪$70一套3對whatsapp:55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #s2s麻將 #s2s襪,正所謂「越爛既牌就越要俾心機打」隨時多粒飯又可以變做四筒牌品好，人品自然好一於送你麻將腳一人一對好運麻將小襪全部「麻將大俠」贏到唔洗借錢小巴過海啦🤡.好運麻將小襪$70一套3對whatsa,70,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/271983831_4810434105738855_4896361717424329235_n.jpg?stp=dst-jpg_p720x720&_nc_cat=100&ccb=1-7&_nc_sid=a26aad&_nc_ohc=qM1_A02wK4sAX9TgsDb&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfB99SqPkb5ZMNP_jesHrQaS9R3od_wMzLLpIV7QXXozRg&oe=64AA4F25
355915284524115_5022618107853786,🌝tag身邊一個最似吳卓羲嘅朋友🌚疫情底下人人生活都不容易好容易一個唔小心就發咗啲好無謂而且傷人嘅脾氣但係每個人都係人情緒總要有出口隨身攜帶一個可以令你望住心境平和用力出手就得到解脫嘅工具💥嗱記住呀發脾氣係解決唔到問題㗎💥.嬲嬲嬲復活島顏色：黃/灰尺寸：約9cm$70‼️講一個最近最嬲嘅事情再tag三個朋友即享半價‼️.Whatsapp 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2s復活島,🌝tag身邊一個最似吳卓羲嘅朋友🌚疫情底下人人生活都不容易好容易一個唔小心就發咗啲好無謂而且傷人嘅脾氣但係每個人都係人情緒總要有出口隨身攜帶一個可以令你望住心境平和用力出手就得到解脫嘅工具💥嗱記住呀發脾氣係解決唔到問題㗎💥.嬲嬲嬲復活島顏色：黃/灰尺寸：約9cm$70‼️講一個最近最嬲嘅事情再tag三個,70,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/277250250_5022618067853790_1702750016616360576_n.jpg?stp=dst-jpg_p720x720&_nc_cat=104&ccb=1-7&_nc_sid=a26aad&_nc_ohc=FPFhUDynBlgAX-Z4huj&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBLctOif8Bkw0ZDywnfZQD4JI8PkbsJ-hZ5HnQMVv7kTw&oe=64AA77D2
355915284524115_5139392082843054,有隻北極熊生活在北極就只有這一隻牠覺得很無聊於是牠就開始拔自己的毛一根　兩根　三根拔著拔著沒多久就拔完了拔完後牠說了一句話：好冷喔.......oooooooooooooooo-陶瓷餐具套裝A.小飯碗 $70B. 早餐杯 $80C. 陶瓷杯 $75D. 小碟 *2 $90E. 小盤子 $105F. 大湯碗 $115套裝價： E+B $170E+C $165E+B+D*1 $220E+B+D*1+F $320-Whatsapp: 55109214-#文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #手工 #手作 #食人花 #訂造 #手機殼 #皮革 #pnd旺角 #ig禮物 #s2s餐具 #s2s碗,陶瓷餐具套裝A.小飯碗,70,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/279359101_5139392019509727_3366720080013465805_n.jpg?stp=dst-jpg_p720x720&_nc_cat=111&ccb=1-7&_nc_sid=a26aad&_nc_ohc=R8j5cI9bvhkAX-r7A_O&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAAISbp9EJAABJIqzJL9Xv8gIJ2j1Pm12bYeDE1dJ4a7Q&oe=64A99689
355915284524115_5281746791940915,小得得B 2.0!今次有埋耳仔小知識～天線寶寶是巨型寶寶，因為他們都是真人大小。 算上天線的長度，紅色的Po有182cm（Po的中文譯名是小波，明明是大波嘛😂😂），黃色的Laa-Laa（拉拉）有大約245cm，綠色的Dipsy（迪西）大約259cm；紫色的Tinky Winky（丁丁）有304cm。你喜歡他們嗎？-天線得得B造型髮箍-$70 / 一個$240 / 一套-Whatsapp: 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #s2s頭巾,Laa（拉拉）有大約245cm，綠色的Dipsy（迪西）大約259cm；紫色的Tinky Winky（丁丁）有304cm。你喜歡他們嗎？-天線得得B造型髮箍-,70,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/289342157_5281746758607585_3461669692356909177_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=a26aad&_nc_ohc=vb1bLcqIdp0AX_gCBvi&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBVcETkhgz0ocG3djrdr1tyyMhEG-qhJmzXopnPbg2ueA&oe=64A933EF
355915284524115_710266897774537,可以搓圓撳扁嘅小龍最佳嘅解壓工具睇佢個樣好似好不屑嘅樣子其實不知幾享受？（誤-解壓小龍龍$70Whatsapp ： 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業 #畢業禮物 #s2s玩具,解壓小龍龍,70,https://scontent.fhkg1-1.fna.fbcdn.net/v/t39.30808-6/345592927_1563867384133562_8766877909181699475_n.jpg?stp=dst-jpg_p720x720&_nc_cat=110&ccb=1-7&_nc_sid=730e14&_nc_ohc=_RRKTV2OWjAAX-xgd-r&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfD7rrQIxTK_k5Aza-bevLvc7T0vFNcEhNuPi90MI2QTgg&oe=64AAE679
355915284524115_2262739317175026,個個都燒野食，唔通個個都真係想燒野食咩.....香港東尼電機今年推出了夏日的More More 叉！夏天就到最適合就係燒野食拎住呢支野一定羡煞旁人你差幾多樣野都得唔洗下下燒到冇哂炭🌚瘋more萬千少女-夏日moremore叉 (10支分叉)$75 / 一件開心齊燒價$130 / 兩件-Whatsapp:55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,夏日moremore叉 (10支分叉),75,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/59867834_2262739320508359_1178452250503151616_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_ohc=bQNaJ4HKJaUAX_NgdoU&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCvdVDsrEHS2YOefVgLFhODZ27v9NrqayKIoVpBs0P5EA&oe=64CCAB71
355915284524115_2515933021855653,星巴克...不了給我來一杯蛙巴克-蛙巴克陶瓷杯$75350ml Whatsapp:55109214-*由於使用轉印，圖案存在少量誤差*#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,蛙巴克陶瓷杯,75,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/71490985_2515933025188986_3237645411145482240_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=9267fe&_nc_ohc=TdSGCbrP3e0AX8H-_zF&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfCyK2_AuOFcN3ycj6qhDnDbWsRE0lzGqISr3FpK6Gw5jw&oe=64CCA67A
355915284524115_2600077033441251,平時係D社交媒體見到得意野想Tag人但係打左@果陣先發現自己冇朋友可以Tag.....有時望著Sad Frog 就像望著自己- Sad Frog小掛件$ 75尺寸：12cmwhatsapp：55109214 ...唉#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,Sad Frog小掛件,75,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/75580412_2600077036774584_6347521979095973888_n.jpg?stp=dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=9267fe&_nc_ohc=mDfHr18bO_4AX9KsuFy&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfD_DxBUzWdXQpatUMGyC6I_h3xe1qsqcTwVn1-_b5mMSg&oe=64CCAEA2
355915284524115_2642722202510067,當蒙羅麗莎變成一個蚊拍.....超美的蚊拍除了可以變成攻擊性武器（對蚊專用）外還可以變成一個美美的小擺設-蒙羅麗莎蚊拍HKD$75    (NT$290)藍色/橙色Whatsapp: 55109214-#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業 #S2s蚊拍,蒙羅麗莎蚊拍HKD,75,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/78463588_2642722209176733_5984291105905049600_n.jpg?stp=dst-jpg_p720x720&_nc_cat=106&ccb=1-7&_nc_sid=9267fe&_nc_ohc=8kLOAiBEwtsAX_2hViG&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfBBI_pmGHJ_lKygV-wCfStVD2BP8x4rYjxW0QpI3eHkXA&oe=64CCAA0A
355915284524115_2674798072635813,又就聖誕啦，相信大家最煩惱就係交換禮物環節用得平又怕俾人鬧，送得貴又怕收唔番最好就送D搞笑搏出位，等人記一世既禮物為你精選左唔同價位既禮物訂購要快啦🎊🎊🎊🎊-1⃣0⃣0⃣Sad Frog杯 $75Game Over杯 $90蒙羅麗莎蚊拍 $75啪啪紙 $90三眼仔頭巾 / 頭帶 $1002020年手繪電影月曆 $100-1⃣5⃣0⃣即食麵杯 $120/$130Pepemon多啦 $140麻將底褲 $140柴犬披肩 $135復活島紙巾盒 $150IKEA袋 $115-2⃣0⃣0⃣小豬保溫杯 $165Sad Frog披肩 $185元素浴巾 $160小豬叉電 $165小籠包咖啡杯 $180薯蛋頭被枕 $165-3⃣0⃣0⃣貓咪抱枕 (75cm) $270肌肉男 $280零燈 $290達文西 $360星空月球燈 $200/$230多啦A夢睡衣套裝 $220-Whatsapp 55109214#hkigshop #igshop #文青 #搞怪 #搞鬼 #搞笑 #創意 #生日禮物 #生日 #禮物 #拍拖 #情侶 #週年 #月亮燈 #驚喜 #手工 #手作 #食人花 #訂造 #手機殼 #hkiphonecase #皮革 #pnd旺角 #ig禮物 #畢業禮物 #畢業,1⃣0⃣0⃣Sad Frog杯,75,https://scontent.fhkg1-1.fna.fbcdn.net/v/t1.6435-9/78605531_2674797675969186_3247144384155615232_n.jpg?stp=dst-jpg_p720x720&_nc_cat=101&ccb=1-7&_nc_sid=a26aad&_nc_ohc=p-FgEtA2j3IAX8dVukX&_nc_ht=scontent.fhkg1-1.fna&edm=APCh5TUEAAAA&oh=00_AfAbRYMJRs9ILMHWkyFFjRU6KAbtE1rw3hHsElA5knrGrA&oe=64CCA33E
